Kód okresu,Kód obce,Názov okresu,Názov obce,Pohlavie,Ekonomické vekové skupiny,abs.
SK0327,SK0327511889,Okres Poltár,Šoltýska,muž,produktívny vek (15-64 rokov),32
SK0327,SK0327511889,Okres Poltár,Šoltýska,muž,poproduktívny vek (65 a viac rokov),12
SK0327,SK0327511889,Okres Poltár,Šoltýska,žena,produktívny vek (15-64 rokov),14
SK0327,SK0327511889,Okres Poltár,Šoltýska,žena,poproduktívny vek (65 a viac rokov),27
SK0327,SK0327511978,Okres Poltár,Uhorské,muž,predproduktívny vek (0-14 rokov),33
SK0327,SK0327511978,Okres Poltár,Uhorské,muž,produktívny vek (15-64 rokov),204
SK0327,SK0327511978,Okres Poltár,Uhorské,muž,poproduktívny vek (65 a viac rokov),38
SK0327,SK0327511978,Okres Poltár,Uhorské,žena,predproduktívny vek (0-14 rokov),33
SK0327,SK0327511978,Okres Poltár,Uhorské,žena,produktívny vek (15-64 rokov),153
SK0327,SK0327511978,Okres Poltár,Uhorské,žena,poproduktívny vek (65 a viac rokov),54
SK0327,SK0327512001,Okres Poltár,Veľká Ves,muž,predproduktívny vek (0-14 rokov),26
SK0327,SK0327512001,Okres Poltár,Veľká Ves,muž,produktívny vek (15-64 rokov),146
SK0327,SK0327512001,Okres Poltár,Veľká Ves,muž,poproduktívny vek (65 a viac rokov),28
SK0327,SK0327512001,Okres Poltár,Veľká Ves,žena,predproduktívny vek (0-14 rokov),36
SK0327,SK0327512001,Okres Poltár,Veľká Ves,žena,produktívny vek (15-64 rokov),137
SK0327,SK0327512001,Okres Poltár,Veľká Ves,žena,poproduktívny vek (65 a viac rokov),51
SK0327,SK0327514900,Okres Poltár,Hrnčiarska Ves,muž,predproduktívny vek (0-14 rokov),85
SK0327,SK0327514900,Okres Poltár,Hrnčiarska Ves,muž,produktívny vek (15-64 rokov),333
SK0327,SK0327514900,Okres Poltár,Hrnčiarska Ves,muž,poproduktívny vek (65 a viac rokov),52
SK0327,SK0327514900,Okres Poltár,Hrnčiarska Ves,žena,predproduktívny vek (0-14 rokov),100
SK0327,SK0327514900,Okres Poltár,Hrnčiarska Ves,žena,produktívny vek (15-64 rokov),313
SK0327,SK0327514900,Okres Poltár,Hrnčiarska Ves,žena,poproduktívny vek (65 a viac rokov),82
SK0327,SK0327514918,Okres Poltár,Hrnčiarske Zalužany,muž,predproduktívny vek (0-14 rokov),52
SK0327,SK0327514918,Okres Poltár,Hrnčiarske Zalužany,muž,produktívny vek (15-64 rokov),297
SK0327,SK0327514918,Okres Poltár,Hrnčiarske Zalužany,muž,poproduktívny vek (65 a viac rokov),67
SK0327,SK0327514918,Okres Poltár,Hrnčiarske Zalužany,žena,predproduktívny vek (0-14 rokov),53
SK0327,SK0327514918,Okres Poltár,Hrnčiarske Zalužany,žena,produktívny vek (15-64 rokov),266
SK0327,SK0327514918,Okres Poltár,Hrnčiarske Zalužany,žena,poproduktívny vek (65 a viac rokov),97
SK0327,SK0327515515,Okres Poltár,Selce (Okres Poltár),muž,predproduktívny vek (0-14 rokov),10
SK0327,SK0327515515,Okres Poltár,Selce (Okres Poltár),muž,produktívny vek (15-64 rokov),38
SK0327,SK0327515515,Okres Poltár,Selce (Okres Poltár),muž,poproduktívny vek (65 a viac rokov),9
SK0327,SK0327515515,Okres Poltár,Selce (Okres Poltár),žena,predproduktívny vek (0-14 rokov),11
SK0327,SK0327515515,Okres Poltár,Selce (Okres Poltár),žena,produktívny vek (15-64 rokov),35
SK0327,SK0327515515,Okres Poltár,Selce (Okres Poltár),žena,poproduktívny vek (65 a viac rokov),10
SK0327,SK0327515591,Okres Poltár,Sušany,muž,predproduktívny vek (0-14 rokov),20
SK0327,SK0327515591,Okres Poltár,Sušany,muž,produktívny vek (15-64 rokov),142
SK0327,SK0327515591,Okres Poltár,Sušany,muž,poproduktívny vek (65 a viac rokov),34
SK0327,SK0327515591,Okres Poltár,Sušany,žena,predproduktívny vek (0-14 rokov),42
SK0327,SK0327515591,Okres Poltár,Sušany,žena,produktívny vek (15-64 rokov),123
SK0327,SK0327515591,Okres Poltár,Sušany,žena,poproduktívny vek (65 a viac rokov),57
SK0327,SK0327557323,Okres Poltár,Ďubákovo,muž,produktívny vek (15-64 rokov),31
SK0327,SK0327557323,Okres Poltár,Ďubákovo,muž,poproduktívny vek (65 a viac rokov),5
SK0327,SK0327557323,Okres Poltár,Ďubákovo,žena,predproduktívny vek (0-14 rokov),4
SK0327,SK0327557323,Okres Poltár,Ďubákovo,žena,produktívny vek (15-64 rokov),26
SK0327,SK0327557323,Okres Poltár,Ďubákovo,žena,poproduktívny vek (65 a viac rokov),13
SK0327,SK0327580317,Okres Poltár,Utekáč,muž,predproduktívny vek (0-14 rokov),41
SK0327,SK0327580317,Okres Poltár,Utekáč,muž,produktívny vek (15-64 rokov),277
SK0327,SK0327580317,Okres Poltár,Utekáč,muž,poproduktívny vek (65 a viac rokov),90
SK0327,SK0327580317,Okres Poltár,Utekáč,žena,predproduktívny vek (0-14 rokov),47
SK0327,SK0327580317,Okres Poltár,Utekáč,žena,produktívny vek (15-64 rokov),269
SK0327,SK0327580317,Okres Poltár,Utekáč,žena,poproduktívny vek (65 a viac rokov),154
SK0327,SK0327582051,Okres Poltár,Zlatno (Okres Poltár),muž,predproduktívny vek (0-14 rokov),29
SK0327,SK0327582051,Okres Poltár,Zlatno (Okres Poltár),muž,produktívny vek (15-64 rokov),155
SK0327,SK0327582051,Okres Poltár,Zlatno (Okres Poltár),muž,poproduktívny vek (65 a viac rokov),32
SK0327,SK0327582051,Okres Poltár,Zlatno (Okres Poltár),žena,predproduktívny vek (0-14 rokov),45
SK0327,SK0327582051,Okres Poltár,Zlatno (Okres Poltár),žena,produktívny vek (15-64 rokov),145
SK0327,SK0327582051,Okres Poltár,Zlatno (Okres Poltár),žena,poproduktívny vek (65 a viac rokov),49
SK0328,SK0328514675,Okres Revúca,Držkovce,muž,predproduktívny vek (0-14 rokov),67
SK0328,SK0328514675,Okres Revúca,Držkovce,muž,produktívny vek (15-64 rokov),185
SK0328,SK0328514675,Okres Revúca,Držkovce,muž,poproduktívny vek (65 a viac rokov),33
SK0328,SK0328514675,Okres Revúca,Držkovce,žena,predproduktívny vek (0-14 rokov),62
SK0328,SK0328514675,Okres Revúca,Držkovce,žena,produktívny vek (15-64 rokov),199
SK0328,SK0328514675,Okres Revúca,Držkovce,žena,poproduktívny vek (65 a viac rokov),45
SK0328,SK0328514721,Okres Revúca,Gemer,muž,predproduktívny vek (0-14 rokov),87
SK0328,SK0328514721,Okres Revúca,Gemer,muž,produktívny vek (15-64 rokov),326
SK0328,SK0328514721,Okres Revúca,Gemer,muž,poproduktívny vek (65 a viac rokov),40
SK0328,SK0328514721,Okres Revúca,Gemer,žena,predproduktívny vek (0-14 rokov),76
SK0328,SK0328514721,Okres Revúca,Gemer,žena,produktívny vek (15-64 rokov),300
SK0328,SK0328514721,Okres Revúca,Gemer,žena,poproduktívny vek (65 a viac rokov),70
SK0328,SK0328514756,Okres Revúca,Gemerská Ves,muž,predproduktívny vek (0-14 rokov),131
SK0328,SK0328514756,Okres Revúca,Gemerská Ves,muž,produktívny vek (15-64 rokov),362
SK0328,SK0328514756,Okres Revúca,Gemerská Ves,muž,poproduktívny vek (65 a viac rokov),37
SK0328,SK0328514756,Okres Revúca,Gemerská Ves,žena,predproduktívny vek (0-14 rokov),109
SK0328,SK0328514756,Okres Revúca,Gemerská Ves,žena,produktívny vek (15-64 rokov),316
SK0328,SK0328514756,Okres Revúca,Gemerská Ves,žena,poproduktívny vek (65 a viac rokov),46
SK0328,SK0328514896,Okres Revúca,Hrlica,muž,predproduktívny vek (0-14 rokov),7
SK0328,SK0328514896,Okres Revúca,Hrlica,muž,produktívny vek (15-64 rokov),20
SK0328,SK0328514896,Okres Revúca,Hrlica,muž,poproduktívny vek (65 a viac rokov),4
SK0328,SK0328514896,Okres Revúca,Hrlica,žena,predproduktívny vek (0-14 rokov),2
SK0328,SK0328514896,Okres Revúca,Hrlica,žena,produktívny vek (15-64 rokov),18
SK0328,SK0328514896,Okres Revúca,Hrlica,žena,poproduktívny vek (65 a viac rokov),5
SK0328,SK0328514977,Okres Revúca,Chvalová,muž,predproduktívny vek (0-14 rokov),30
SK0328,SK0328514977,Okres Revúca,Chvalová,muž,produktívny vek (15-64 rokov),62
SK0328,SK0328514977,Okres Revúca,Chvalová,muž,poproduktívny vek (65 a viac rokov),10
SK0328,SK0328514977,Okres Revúca,Chvalová,žena,predproduktívny vek (0-14 rokov),24
SK0328,SK0328514977,Okres Revúca,Chvalová,žena,produktívny vek (15-64 rokov),53
SK0328,SK0328514977,Okres Revúca,Chvalová,žena,poproduktívny vek (65 a viac rokov),15
SK0328,SK0328515159,Okres Revúca,Levkuška,muž,predproduktívny vek (0-14 rokov),20
SK0328,SK0328515159,Okres Revúca,Levkuška,muž,produktívny vek (15-64 rokov),77
SK0328,SK0328515159,Okres Revúca,Levkuška,muž,poproduktívny vek (65 a viac rokov),13
SK0328,SK0328515159,Okres Revúca,Levkuška,žena,predproduktívny vek (0-14 rokov),24
SK0328,SK0328515159,Okres Revúca,Levkuška,žena,produktívny vek (15-64 rokov),81
SK0328,SK0328515159,Okres Revúca,Levkuška,žena,poproduktívny vek (65 a viac rokov),24
SK0328,SK0328515256,Okres Revúca,Otročok,muž,predproduktívny vek (0-14 rokov),40
SK0328,SK0328515256,Okres Revúca,Otročok,muž,produktívny vek (15-64 rokov),114
SK0328,SK0328515256,Okres Revúca,Otročok,muž,poproduktívny vek (65 a viac rokov),17
SK0328,SK0328515256,Okres Revúca,Otročok,žena,predproduktívny vek (0-14 rokov),34
SK0328,SK0328515256,Okres Revúca,Otročok,žena,produktívny vek (15-64 rokov),104
SK0328,SK0328515256,Okres Revúca,Otročok,žena,poproduktívny vek (65 a viac rokov),23
SK0328,SK0328515302,Okres Revúca,Ploské (Okres Revúca),muž,predproduktívny vek (0-14 rokov),7
SK0328,SK0328515302,Okres Revúca,Ploské (Okres Revúca),muž,produktívny vek (15-64 rokov),25
SK0328,SK0328515302,Okres Revúca,Ploské (Okres Revúca),muž,poproduktívny vek (65 a viac rokov),5
SK0328,SK0328515302,Okres Revúca,Ploské (Okres Revúca),žena,predproduktívny vek (0-14 rokov),6
SK0328,SK0328515302,Okres Revúca,Ploské (Okres Revúca),žena,produktívny vek (15-64 rokov),25
SK0328,SK0328515302,Okres Revúca,Ploské (Okres Revúca),žena,poproduktívny vek (65 a viac rokov),3
SK0328,SK0328515311,Okres Revúca,Polina,muž,predproduktívny vek (0-14 rokov),8
SK0328,SK0328515311,Okres Revúca,Polina,muž,produktívny vek (15-64 rokov),29
SK0328,SK0328515311,Okres Revúca,Polina,muž,poproduktívny vek (65 a viac rokov),7
SK0328,SK0328515311,Okres Revúca,Polina,žena,predproduktívny vek (0-14 rokov),4
SK0328,SK0328515311,Okres Revúca,Polina,žena,produktívny vek (15-64 rokov),28
SK0328,SK0328515311,Okres Revúca,Polina,žena,poproduktívny vek (65 a viac rokov),13
SK0328,SK0328515361,Okres Revúca,Rašice,muž,predproduktívny vek (0-14 rokov),8
SK0328,SK0328515361,Okres Revúca,Rašice,muž,produktívny vek (15-64 rokov),40
SK0328,SK0328515361,Okres Revúca,Rašice,muž,poproduktívny vek (65 a viac rokov),8
SK0328,SK0328515361,Okres Revúca,Rašice,žena,predproduktívny vek (0-14 rokov),7
SK0328,SK0328515361,Okres Revúca,Rašice,žena,produktívny vek (15-64 rokov),35
SK0328,SK0328515361,Okres Revúca,Rašice,žena,poproduktívny vek (65 a viac rokov),19
SK0328,SK0328515370,Okres Revúca,Ratková,muž,predproduktívny vek (0-14 rokov),87
SK0328,SK0328515370,Okres Revúca,Ratková,muž,produktívny vek (15-64 rokov),206
SK0328,SK0328515370,Okres Revúca,Ratková,muž,poproduktívny vek (65 a viac rokov),27
SK0328,SK0328515370,Okres Revúca,Ratková,žena,predproduktívny vek (0-14 rokov),85
SK0328,SK0328515370,Okres Revúca,Ratková,žena,produktívny vek (15-64 rokov),184
SK0328,SK0328515370,Okres Revúca,Ratková,žena,poproduktívny vek (65 a viac rokov),33
SK0328,SK0328515400,Okres Revúca,Ratkovské Bystré,muž,predproduktívny vek (0-14 rokov),19
SK0328,SK0328515400,Okres Revúca,Ratkovské Bystré,muž,produktívny vek (15-64 rokov),111
SK0328,SK0328515400,Okres Revúca,Ratkovské Bystré,muž,poproduktívny vek (65 a viac rokov),25
SK0328,SK0328515400,Okres Revúca,Ratkovské Bystré,žena,predproduktívny vek (0-14 rokov),8
SK0328,SK0328515400,Okres Revúca,Ratkovské Bystré,žena,produktívny vek (15-64 rokov),94
SK0328,SK0328515400,Okres Revúca,Ratkovské Bystré,žena,poproduktívny vek (65 a viac rokov),47
SK0328,SK0328515507,Okres Revúca,Rybník (Okres Revúca),muž,predproduktívny vek (0-14 rokov),16
SK0328,SK0328515507,Okres Revúca,Rybník (Okres Revúca),muž,produktívny vek (15-64 rokov),53
SK0328,SK0328515507,Okres Revúca,Rybník (Okres Revúca),muž,poproduktívny vek (65 a viac rokov),13
SK0328,SK0328515507,Okres Revúca,Rybník (Okres Revúca),žena,predproduktívny vek (0-14 rokov),21
SK0328,SK0328515507,Okres Revúca,Rybník (Okres Revúca),žena,produktívny vek (15-64 rokov),50
SK0328,SK0328515507,Okres Revúca,Rybník (Okres Revúca),žena,poproduktívny vek (65 a viac rokov),5
SK0328,SK0328515523,Okres Revúca,Skerešovo,muž,predproduktívny vek (0-14 rokov),25
SK0328,SK0328515523,Okres Revúca,Skerešovo,muž,produktívny vek (15-64 rokov),76
SK0328,SK0328515523,Okres Revúca,Skerešovo,muž,poproduktívny vek (65 a viac rokov),12
SK0328,SK0328515523,Okres Revúca,Skerešovo,žena,predproduktívny vek (0-14 rokov),20
SK0328,SK0328515523,Okres Revúca,Skerešovo,žena,produktívny vek (15-64 rokov),73
SK0328,SK0328515523,Okres Revúca,Skerešovo,žena,poproduktívny vek (65 a viac rokov),10
SK0328,SK0328515574,Okres Revúca,Leváre,muž,predproduktívny vek (0-14 rokov),5
SK0328,SK0328515574,Okres Revúca,Leváre,muž,produktívny vek (15-64 rokov),31
SK0328,SK0328515574,Okres Revúca,Leváre,muž,poproduktívny vek (65 a viac rokov),5
SK0328,SK0328515574,Okres Revúca,Leváre,žena,predproduktívny vek (0-14 rokov),4
SK0328,SK0328515574,Okres Revúca,Leváre,žena,produktívny vek (15-64 rokov),26
SK0328,SK0328515574,Okres Revúca,Leváre,žena,poproduktívny vek (65 a viac rokov),9
SK0328,SK0328515612,Okres Revúca,Tornaľa,muž,predproduktívny vek (0-14 rokov),495
SK0328,SK0328515612,Okres Revúca,Tornaľa,muž,produktívny vek (15-64 rokov),2416
SK0328,SK0328515612,Okres Revúca,Tornaľa,muž,poproduktívny vek (65 a viac rokov),433
SK0328,SK0328515612,Okres Revúca,Tornaľa,žena,predproduktívny vek (0-14 rokov),513
SK0328,SK0328515612,Okres Revúca,Tornaľa,žena,produktívny vek (15-64 rokov),2340
SK0328,SK0328515612,Okres Revúca,Tornaľa,žena,poproduktívny vek (65 a viac rokov),774
SK0328,SK0328515761,Okres Revúca,Višňové (Okres Revúca),muž,predproduktívny vek (0-14 rokov),3
SK0328,SK0328515761,Okres Revúca,Višňové (Okres Revúca),muž,produktívny vek (15-64 rokov),19
SK0328,SK0328515761,Okres Revúca,Višňové (Okres Revúca),muž,poproduktívny vek (65 a viac rokov),9
SK0328,SK0328515761,Okres Revúca,Višňové (Okres Revúca),žena,predproduktívny vek (0-14 rokov),1
SK0328,SK0328515761,Okres Revúca,Višňové (Okres Revúca),žena,produktívny vek (15-64 rokov),17
SK0328,SK0328515761,Okres Revúca,Višňové (Okres Revúca),žena,poproduktívny vek (65 a viac rokov),10
SK0328,SK0328515833,Okres Revúca,Žiar (Okres Revúca),muž,predproduktívny vek (0-14 rokov),6
SK0328,SK0328515833,Okres Revúca,Žiar (Okres Revúca),muž,produktívny vek (15-64 rokov),31
SK0328,SK0328515833,Okres Revúca,Žiar (Okres Revúca),muž,poproduktívny vek (65 a viac rokov),8
SK0328,SK0328515833,Okres Revúca,Žiar (Okres Revúca),žena,predproduktívny vek (0-14 rokov),8
SK0328,SK0328515833,Okres Revúca,Žiar (Okres Revúca),žena,produktívny vek (15-64 rokov),40
SK0328,SK0328515833,Okres Revúca,Žiar (Okres Revúca),žena,poproduktívny vek (65 a viac rokov),18
SK0328,SK0328525677,Okres Revúca,Gemerské Teplice,muž,predproduktívny vek (0-14 rokov),34
SK0328,SK0328525677,Okres Revúca,Gemerské Teplice,muž,produktívny vek (15-64 rokov),132
SK0328,SK0328525677,Okres Revúca,Gemerské Teplice,muž,poproduktívny vek (65 a viac rokov),18
SK0328,SK0328525677,Okres Revúca,Gemerské Teplice,žena,predproduktívny vek (0-14 rokov),26
SK0328,SK0328525677,Okres Revúca,Gemerské Teplice,žena,produktívny vek (15-64 rokov),120
SK0328,SK0328525677,Okres Revúca,Gemerské Teplice,žena,poproduktívny vek (65 a viac rokov),35
SK0328,SK0328525685,Okres Revúca,Gemerský Sad,muž,predproduktívny vek (0-14 rokov),28
SK0328,SK0328525685,Okres Revúca,Gemerský Sad,muž,produktívny vek (15-64 rokov),108
SK0328,SK0328525685,Okres Revúca,Gemerský Sad,muž,poproduktívny vek (65 a viac rokov),17
SK0328,SK0328525685,Okres Revúca,Gemerský Sad,žena,predproduktívny vek (0-14 rokov),21
SK0328,SK0328525685,Okres Revúca,Gemerský Sad,žena,produktívny vek (15-64 rokov),92
SK0328,SK0328525685,Okres Revúca,Gemerský Sad,žena,poproduktívny vek (65 a viac rokov),33
SK0328,SK0328525766,Okres Revúca,Hucín,muž,predproduktívny vek (0-14 rokov),97
SK0328,SK0328525766,Okres Revúca,Hucín,muž,produktívny vek (15-64 rokov),330
SK0328,SK0328525766,Okres Revúca,Hucín,muž,poproduktívny vek (65 a viac rokov),36
SK0328,SK0328525766,Okres Revúca,Hucín,žena,predproduktívny vek (0-14 rokov),111
SK0328,SK0328525766,Okres Revúca,Hucín,žena,produktívny vek (15-64 rokov),308
SK0328,SK0328525766,Okres Revúca,Hucín,žena,poproduktívny vek (65 a viac rokov),57
SK0328,SK0328525774,Okres Revúca,Chyžné,muž,predproduktívny vek (0-14 rokov),31
SK0328,SK0328525774,Okres Revúca,Chyžné,muž,produktívny vek (15-64 rokov),149
SK0328,SK0328525774,Okres Revúca,Chyžné,muž,poproduktívny vek (65 a viac rokov),23
SK0328,SK0328525774,Okres Revúca,Chyžné,žena,predproduktívny vek (0-14 rokov),20
SK0328,SK0328525774,Okres Revúca,Chyžné,žena,produktívny vek (15-64 rokov),144
SK0328,SK0328525774,Okres Revúca,Chyžné,žena,poproduktívny vek (65 a viac rokov),35
SK0328,SK0328525791,Okres Revúca,Jelšava,muž,predproduktívny vek (0-14 rokov),375
SK0328,SK0328525791,Okres Revúca,Jelšava,muž,produktívny vek (15-64 rokov),1133
SK0328,SK0328525791,Okres Revúca,Jelšava,muž,poproduktívny vek (65 a viac rokov),142
SK0328,SK0328525791,Okres Revúca,Jelšava,žena,predproduktívny vek (0-14 rokov),348
SK0328,SK0328525791,Okres Revúca,Jelšava,žena,produktívny vek (15-64 rokov),1011
SK0328,SK0328525791,Okres Revúca,Jelšava,žena,poproduktívny vek (65 a viac rokov),200
SK0328,SK0328525812,Okres Revúca,Kameňany,muž,predproduktívny vek (0-14 rokov),104
SK0328,SK0328525812,Okres Revúca,Kameňany,muž,produktívny vek (15-64 rokov),302
SK0328,SK0328525812,Okres Revúca,Kameňany,muž,poproduktívny vek (65 a viac rokov),35
SK0328,SK0328525812,Okres Revúca,Kameňany,žena,predproduktívny vek (0-14 rokov),102
SK0328,SK0328525812,Okres Revúca,Kameňany,žena,produktívny vek (15-64 rokov),249
SK0328,SK0328525812,Okres Revúca,Kameňany,žena,poproduktívny vek (65 a viac rokov),50
SK0328,SK0328525901,Okres Revúca,Licince,muž,predproduktívny vek (0-14 rokov),112
SK0328,SK0328525901,Okres Revúca,Licince,muž,produktívny vek (15-64 rokov),268
SK0328,SK0328525901,Okres Revúca,Licince,muž,poproduktívny vek (65 a viac rokov),26
SK0328,SK0328525901,Okres Revúca,Licince,žena,predproduktívny vek (0-14 rokov),110
SK0328,SK0328525901,Okres Revúca,Licince,žena,produktívny vek (15-64 rokov),235
SK0328,SK0328525901,Okres Revúca,Licince,žena,poproduktívny vek (65 a viac rokov),44
SK0328,SK0328525928,Okres Revúca,Lubeník,muž,predproduktívny vek (0-14 rokov),107
SK0328,SK0328525928,Okres Revúca,Lubeník,muž,produktívny vek (15-64 rokov),425
SK0328,SK0328525928,Okres Revúca,Lubeník,muž,poproduktívny vek (65 a viac rokov),84
SK0328,SK0328525928,Okres Revúca,Lubeník,žena,predproduktívny vek (0-14 rokov),89
SK0328,SK0328525928,Okres Revúca,Lubeník,žena,produktívny vek (15-64 rokov),443
SK0328,SK0328525928,Okres Revúca,Lubeník,žena,poproduktívny vek (65 a viac rokov),109
SK0328,SK0328525944,Okres Revúca,Magnezitovce,muž,predproduktívny vek (0-14 rokov),43
SK0328,SK0328525944,Okres Revúca,Magnezitovce,muž,produktívny vek (15-64 rokov),162
SK0328,SK0328525944,Okres Revúca,Magnezitovce,muž,poproduktívny vek (65 a viac rokov),28
SK0328,SK0328525944,Okres Revúca,Magnezitovce,žena,predproduktívny vek (0-14 rokov),35
SK0328,SK0328525944,Okres Revúca,Magnezitovce,žena,produktívny vek (15-64 rokov),142
SK0328,SK0328525944,Okres Revúca,Magnezitovce,žena,poproduktívny vek (65 a viac rokov),45
SK0328,SK0328525987,Okres Revúca,Muráň,muž,predproduktívny vek (0-14 rokov),119
SK0328,SK0328525987,Okres Revúca,Muráň,muž,produktívny vek (15-64 rokov),425
SK0328,SK0328525987,Okres Revúca,Muráň,muž,poproduktívny vek (65 a viac rokov),72
SK0328,SK0328525987,Okres Revúca,Muráň,žena,predproduktívny vek (0-14 rokov),116
SK0328,SK0328525987,Okres Revúca,Muráň,žena,produktívny vek (15-64 rokov),397
