Zoznam zvolených starostov,,,,,,,,,,
,,,,,,,,,,
Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Meno,Priezvisko,Politický subjekt
2,Trnavský kraj,204,Senica,205,Senica,504416,Jablonica,Silvester,Nestarec,NEKA
2,Trnavský kraj,204,Senica,205,Senica,504475,Koválov,Vladimír,Labaš,NEKA
2,Trnavský kraj,204,Senica,205,Senica,504491,Kuklov,Peter,Mráz,KDH
2,Trnavský kraj,204,Senica,205,Senica,504513,Kúty,Branislav,Vávra,NEKA
2,Trnavský kraj,204,Senica,205,Senica,504521,Lakšárska Nová Ves,Oľga,Procházková,NEKA
2,Trnavský kraj,204,Senica,205,Senica,504572,Moravský Svätý Ján,Anton,Emrich,NEKA
2,Trnavský kraj,204,Senica,205,Senica,504602,Osuské,Anton,Fiala,NEKA
2,Trnavský kraj,204,Senica,205,Senica,504645,Plavecký Peter,Jozefína,Bartoňová,NEKA
2,Trnavský kraj,204,Senica,205,Senica,504653,Podbranč,Milan,Kadlíček,NEKA
2,Trnavský kraj,204,Senica,205,Senica,504700,Prietrž,Dana,Blažková,ŽIVOT
2,Trnavský kraj,204,Senica,205,Senica,504726,Prievaly,Jana,Petrášová,NEKA
2,Trnavský kraj,204,Senica,205,Senica,556122,Rohov,Ján,Kadič,NEKA
2,Trnavský kraj,204,Senica,205,Senica,504777,Rovensko,Marián,Nemec,NEKA
2,Trnavský kraj,204,Senica,205,Senica,556131,Rybky,Alena,Huttová,NEKA
2,Trnavský kraj,204,Senica,205,Senica,556114,Sekule,Adrian,Krajčír,NEKA
2,Trnavský kraj,204,Senica,205,Senica,504203,Senica,Martin,Džačovský,NEKA
2,Trnavský kraj,204,Senica,205,Senica,504823,Smolinské,Vladimír,Smolinský,NEKA
2,Trnavský kraj,204,Senica,205,Senica,504831,Smrdáky,Ingrid,Tripšanská,KDH
2,Trnavský kraj,204,Senica,205,Senica,504840,Sobotište,Vladimír Jan,Kružík,NEKA
2,Trnavský kraj,204,Senica,205,Senica,504882,Šajdíkove Humence,Pavol,Burda,DOBRÁ VOĽBA a Umiernení
2,Trnavský kraj,204,Senica,205,Senica,504891,Šaštín - Stráže,Radovan,Prstek,NEKA
2,Trnavský kraj,204,Senica,205,Senica,504904,Štefanov,František,Chudý,KDH
2,Trnavský kraj,204,Senica,206,Skalica,504271,Brodské,Vladimír,Kocúr,NEKA
2,Trnavský kraj,204,Senica,206,Skalica,504343,Dubovce,Filip,Tokoš,NEKA
2,Trnavský kraj,204,Senica,206,Skalica,504351,Gbely,Martin,Jahodka,NEKA
2,Trnavský kraj,204,Senica,206,Skalica,504378,Holíč,Zdenko,Čambal,"SNS, SMER - SD, Hlas - sociálna demokracia, SME RODINA"
2,Trnavský kraj,204,Senica,206,Skalica,504394,Chropov,Renáta,Zdražilová,NEKA
2,Trnavský kraj,204,Senica,206,Skalica,504432,Kátov,Ivana,Chrenková,NEKA
2,Trnavský kraj,204,Senica,206,Skalica,504459,Kopčany,Dušan,Dubecký,NEKA
2,Trnavský kraj,204,Senica,206,Skalica,504483,Koválovec,Patrik,Renováček,STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI
2,Trnavský kraj,204,Senica,206,Skalica,504530,Letničie,Juraj,Júnoš,NEKA
2,Trnavský kraj,204,Senica,206,Skalica,504548,Lopašov,Marián,Bederka,KDH
2,Trnavský kraj,204,Senica,206,Skalica,504564,Mokrý Háj,David,Schiller,OKS
2,Trnavský kraj,204,Senica,206,Skalica,504599,Oreské,Ondrej,Mikuš,NEKA
2,Trnavský kraj,204,Senica,206,Skalica,504611,Petrova Ves,Štefan,Beňa,NEKA
2,Trnavský kraj,204,Senica,206,Skalica,504670,Popudinské Močidľany,Dana,Žúrková,"KDH, SaS, STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI"
2,Trnavský kraj,204,Senica,206,Skalica,504718,Prietržka,Peter,Flamík,SMER - SD
2,Trnavský kraj,204,Senica,206,Skalica,504734,Radimov,Kristína,Biskupičová,NEKA
2,Trnavský kraj,204,Senica,206,Skalica,504742,Radošovce,Iveta,Matúšová,NEKA
2,Trnavský kraj,204,Senica,206,Skalica,504815,Skalica,Oľga,Luptáková,NEKA
2,Trnavský kraj,204,Senica,206,Skalica,504912,Trnovec,Štefan,Jaroš,NEKA
2,Trnavský kraj,204,Senica,206,Skalica,504939,Unín,Jakub,Vanek,NEKA
2,Trnavský kraj,204,Senica,206,Skalica,504963,Vrádište,Peter,Danajka,KDH
2,Trnavský kraj,205,Trnava,203,Hlohovec,506800,Bojničky,Igor,Bojnanský,SMER - SD
2,Trnavský kraj,205,Trnava,203,Hlohovec,506885,Červeník,Marián,Mihálik,SMER - SD
2,Trnavský kraj,205,Trnava,203,Hlohovec,506958,Dolné Otrokovce,Katarína,Biščiaková,NEKA
2,Trnavský kraj,205,Trnava,203,Hlohovec,506966,Dolné Trhovište,Stanislava,Zacharová,KDH
2,Trnavský kraj,205,Trnava,203,Hlohovec,556521,Dolné Zelenice,Dagmar,Jakubcová,NEKA
2,Trnavský kraj,205,Trnava,203,Hlohovec,507024,Dvorníky,Maroš,Nemeček,NEKA
2,Trnavský kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,Ivan,Baranovič,NEKA
2,Trnavský kraj,205,Trnava,203,Hlohovec,507075,Horné Otrokovce,Eva,Kukučková,NEKA
2,Trnavský kraj,205,Trnava,203,Hlohovec,556602,Horné Trhovište,Monika,Šimičáková,KDH
2,Trnavský kraj,205,Trnava,203,Hlohovec,556530,Horné Zelenice,Viera,Darivčaková,NEKA
2,Trnavský kraj,205,Trnava,203,Hlohovec,507130,Jalšové,Marian,Paulovič,NEKA
2,Trnavský kraj,205,Trnava,203,Hlohovec,507172,Kľačany,Emília,Cvíčelová,SOM Slovensko
2,Trnavský kraj,205,Trnava,203,Hlohovec,507202,Koplotovce,Peter,Hinca,NEKA
2,Trnavský kraj,205,Trnava,203,Hlohovec,507253,Leopoldov,Terézia,Kavuliaková,NEKA
2,Trnavský kraj,205,Trnava,203,Hlohovec,507288,Madunice,Alena,Jelušová,NEKA
2,Trnavský kraj,205,Trnava,203,Hlohovec,507326,Merašice,Katarína,Vnučková,SMER - SD
2,Trnavský kraj,205,Trnava,203,Hlohovec,507415,Pastuchov,Daniel,Tejkal,"SMER - SD, Hlas - sociálna demokracia"
2,Trnavský kraj,205,Trnava,203,Hlohovec,518620,Ratkovce,Martin,Červenka,STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI
2,Trnavský kraj,205,Trnava,203,Hlohovec,507521,Sasinkovo,Jana,Ešmírová,Hlas - sociálna demokracia
2,Trnavský kraj,205,Trnava,203,Hlohovec,507539,Siladice,Zuzana,Nosková,NEKA
2,Trnavský kraj,205,Trnava,203,Hlohovec,556611,Tekolďany,Alena,Rolincová,SMER - SD
2,Trnavský kraj,205,Trnava,203,Hlohovec,556645,Tepličky,Peter,Gálik,NEKA
2,Trnavský kraj,205,Trnava,203,Hlohovec,507661,Trakovice,Ľudovít,Tolarovič,NEKA
2,Trnavský kraj,205,Trnava,203,Hlohovec,507792,Žlkovce,Jozef,Daniška,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,580473,Biely Kostol,Iveta,Paulová,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,506788,Bíňovce,Marián,Novák,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,506796,Bohdanovce nad Trnavou,Ivan,Bočko,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,506818,Boleráz,David,Matula,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,506826,Borová,Igor,Košík,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,506842,Brestovany,Ondrej,Kuhajda,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,506851,Bučany,Rastislav,Kurinec,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,506869,Buková,Miloš,Herceg,SMER - SD
2,Trnavský kraj,205,Trnava,207,Trnava,506877,Cífer,Maroš,Sagan,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,506893,Dechtice,Karol,Zachar,"SMER - SD, Hlas - sociálna demokracia"
2,Trnavský kraj,205,Trnava,207,Trnava,556599,Dlhá,Peter,Fandl,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,506915,Dobrá Voda,René,Blanárik,SMER - SD
2,Trnavský kraj,205,Trnava,207,Trnava,506923,Dolná Krupá,Marek,Dekan,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,506931,Dolné Dubové,Igor,Tomovič,KDH
2,Trnavský kraj,205,Trnava,207,Trnava,556661,Dolné Lovčice,Tomáš,Bartovič,SMER - SD
2,Trnavský kraj,205,Trnava,207,Trnava,506940,Dolné Orešany,Juliana,Belicová,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,507041,Horná Krupá,Ľuboš,Hačko,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,507059,Horné Dubové,Ján,Hrčka,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,507067,Horné Orešany,Marek,Boháček,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,581020,Hrnčiarovce nad Parnou,Marcel,Škorec,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,507156,Jaslovské Bohunice,Božena,Krajčovičová,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,507164,Kátlovce,Dalibor,Minarovič,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,507211,Košolná,Martin,Halaksa,Hlas - sociálna demokracia
2,Trnavský kraj,205,Trnava,207,Trnava,556483,Križovany nad Dudváhom,Svetlana,Královičová,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,556688,Lošonec,Juraj,Rábara,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,507296,Majcichov,Tibor,Marek,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,507318,Malženice,Miroslav ,Macko,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,507351,Naháč,David,Ivanovič,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,556491,Opoj,Klaudia,Teovanović,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,556556,Pavlice,Daniela,Maják Cedulová,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,556653,Radošovce,Miroslav,Remenár,KDH
2,Trnavský kraj,205,Trnava,207,Trnava,507512,Ružindol,Peter,Galanský,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,556564,Slovenská Nová Ves,Jana,Košíková,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,507555,Smolenice,Svetlana,Petrovičová,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,507571,Suchá nad Parnou,Martin,Glončák,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,556670,Šelpice,Vladimír,Lutišan,Hlas - sociálna demokracia
2,Trnavský kraj,205,Trnava,207,Trnava,507601,Špačince,Július,Zemko,SMER - SD
2,Trnavský kraj,205,Trnava,207,Trnava,507636,Šúrovce,Žaneta,Gogolová,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,506745,Trnava,Peter,Bročka,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,507687,Trstín,Peter,Hlávek,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,556513,Vlčkovce,Ivan,Dobrovodský,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,507741,Voderady,Anita,Gajarská,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,507768,Zavar,Lukáš,Sochor,NEKA
2,Trnavský kraj,205,Trnava,207,Trnava,507776,Zeleneč,Peter,Kyselica,KDH
2,Trnavský kraj,205,Trnava,207,Trnava,581488,Zvončín,Katarína,Dudášová,NEKA
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542652,Bánovce nad Bebravou,Róbert,Gašparík,"Hlas - sociálna demokracia, SMER - SD"
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556793,Borčany,Jaroslav,Kopčan,SMER - SD
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542741,Brezolupy,Iveta,Rosová,NEKA
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542776,Cimenná,Peter,Vanek,SNS
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542806,Čierna Lehota,Veronika,Malová,NEKA
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542822,Dežerice,Beata,Niková,NEKA
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542849,Dolné Naštice,Radoslav,Kozinka,NEKA
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542857,Dubnička,Jozef,Petrek,SMER - SD
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542873,Dvorec,Janka,Polušinová,"KDH, SaS"
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542890,Haláčovce,Zuzana,Mokryšová,NEKA
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542920,Horné Naštice,Stanislav,Fodora,SNS
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556408,Chudá Lehota,Rudolf,Daniš,NEKA
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,543080,Krásna Ves,Milan,Došek,SMER - SD
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,543136,Kšinná,Tatiana,Botková,NEKA
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556360,Libichava,Ingrid,Sitárová,SMER - SD
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505056,Ľutov,Marian,Korbel,"KDH, SaS"
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505072,Malá Hradná,Mária,Jandáková,NEKA
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505102,Malé Hoste,Marta,Gregorová,SNS
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505153,Miezgovce,Juraj,Trgyňa,SMER - SD
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505200,Nedašovce,Elena,Magdolenová,"Hlas - sociálna demokracia, SMER - SD"
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505277,Omastiná,Katarína,Bieliková,SMER - SD
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556289,Otrhánky,Ján,Strempek,NEKA
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505331,Pečeňany,Jozef,Lukniš,"Hlas - sociálna demokracia, SMER - SD"
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505358,Podlužany,Pavel,Miksa,SMER - SD
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556742,Pochabany,Mária,Štrbáková,SMER - SD
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505382,Pravotice,Viera,Graňačková,NEKA
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505412,Prusy,Igor,Súkeník,SMER - SD
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505447,Ruskovce,Marián,Adamec,NEKA
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505455,Rybany,Roman,Malánik,"Hlas - sociálna demokracia, SMER - SD"
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505471,Slatina nad Bebravou,Alena,Vranková,SMER - SD
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505480,Slatinka nad Bebravou,Zuzana,Koláriková,"Hlas - sociálna demokracia, SMER - SD"
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505544,Šípkov,Eduard,Hollý,SNS
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505552,Šišov,Elena,Valachová,SMER - SD
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505579,Timoradza,Tomáš,Škultéty,NEKA
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505595,Trebichava,Iveta,Šebeňová,SNS
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505625,Uhrovec,Zuzana,Máčeková,NEKA
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505633,Uhrovské Podhradie,Javier,Linde Esteban,NEKA
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,545651,Veľké Držkovce,Marián,Čerňanský,SNS
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505684,Veľké Hoste,Gabriela,Bronišová,NEKA
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505692,Veľké Chlievany,Zuzana,Flórová,SMER - SD
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505765,Vysočany,Ivan,Sečanský,SMER - SD
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505790,Zlatníky,Erik,Števula,"Hlas - sociálna demokracia, SMER - SD"
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505811,Žitná - Radiša,Rudolf,Botka,SMER - SD
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504254,Brestovec,Ján,Petráš,SNS
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504262,Brezová pod Bradlom,Jaroslav,Ciran,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504289,Bukovec,Marcela,Pavesková,STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506079,Hrašné,Pavel,Hučko,SNS
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504408,Chvojnica,Marian,Kollár,"SMER - SD, SNS"
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504424,Jablonka,Igor,Kubík,"SMER - SD, SNS"
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506141,Kostolné,Miroslav,Cibulka,"SMER - SD, SNS"
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504467,Košariská,Štefan,Antol,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506150,Krajné,Ján,Konečník,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504581,Myjava,Ľubomír,Halabrín,Hlas - sociálna demokracia
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506419,Podkylava,Ján,Morihladko,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504661,Polianka,Pavol,Kňazský,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504688,Poriadie,Martin,Pražienka,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504696,Priepasné,Peter,Czere,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504793,Rudník,Monika,Malcová,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504866,Stará Myjava,Pavol,Kováč,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504971,Vrbovce,Dušan,Eliáš,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505846,Beckov,Ernest,Benko,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505871,Bošáca,Jozef,Mihala,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505889,Brunovce,Pavol,Jedlička,KDH
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505897,Bzince pod Javorinou,Dušan,Málik,Hlas - sociálna demokracia
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505901,Čachtice,Erika,Ondrejková,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505919,Častkovce,Dušan,Bublavý,SMER - SD
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505951,Dolné Srnie,Renáta,Žákovicová,Hlas - sociálna demokracia
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,556424,Haluzice,Miloš,Madila,SMER - SD
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506001,Horná Streda,Simona,Bičanová,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505994,Hôrka nad Váhom,Ján,Dujka,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506052,Hrádok,Rastislav,Beňo,SMER - SD
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506061,Hrachovište,Ivan,Kolník,SMER - SD
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506109,Kálnica,Milan,Borcovan,Hlas - sociálna demokracia
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506125,Kočovce,Monika,Kopúnová,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506184,Lubina,Martin,Beňatinský,Hlas - sociálna demokracia
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506206,Lúka,Vladimír,Vöröš,Hlas - sociálna demokracia
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506249,Modrová,Marián,Lacko,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506257,Modrovka,Vladimír,Balaj,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506265,Moravské Lieskové,Róbert,Palko,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506303,Nová Bošáca,Ján,Žucha,Hlas - sociálna demokracia
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506311,Nová Lehota,Dominika,Plačková Uhrinová,Hlas - sociálna demokracia
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,556459,Nová Ves nad Váhom,Igor,Jambor,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506338,Nové Mesto nad Váhom,František,Mašlonka,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506346,Očkov,Miroslav,Beňovič,Hlas - sociálna demokracia
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506401,Pobedim,Andrea,Augustínová,Hlas - sociálna demokracia
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506427,Podolie,Rastislav,Bobocký,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506435,Potvorice,Peter,Kučík,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506443,Považany,Eva,Ninisová,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506516,Stará Lehota,Peter,Michalka,Hlas - sociálna demokracia
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506524,Stará Turá,Leopold,Barszcz,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506583,Trenčianske Bohuslavice,Darina,Jurigová,SMER - SD
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506630,Vaďovce,Alžbeta,Tuková,SMER - SD
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506672,Višňové,Pavol,Hluchý,NEKA
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,556441,Zemianske Podhradie,Miroslav,Zámečník,NEKA
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,557633,Bodiná,Marcela,Filová,NEKA
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,512915,Brvnište,Dagmar,Mikudíková,"Hlas - sociálna demokracia, SMER - SD, SNS"
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,557561,Čelkova Lehota,Juraj,Čelko,"SMER - SD, Hlas - sociálna demokracia"
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,512966,Dolná Mariková,Peter,Šujak,NEKA
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,546640,Dolný Lieskov,Ján,Križan,"SMER - SD, Hlas - sociálna demokracia"
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,513008,Domaniža,František,Matušík,NEKA
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,557609,Ďurďové,Anton,Ondrásky,NEKA
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,557510,Hatné,Iveta,Žilovcová,NEKA
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,513083,Horná Mariková,Miroslav,Hamar,"SMER - SD, Hlas - sociálna demokracia, SNS"
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,580856,Horný Lieskov,Michal,Gločka,NEKA
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,513172,Jasenica,Martina,Zelenáková,NEKA
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,557552,Klieština,Rastislav,Bačík,NEKA
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,513245,Kostolec,Miroslav,Michalík,"SNS, SMER - SD, Hlas - sociálna demokracia"
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,557579,Malé Lednice,Pavol,Holko,NEKA
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,513466,Papradno,Roman,Španihel,Hlas - sociálna demokracia
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,513474,Plevník - Drienové,Miroslav,Kremeň,"SMER - SD, Hlas - sociálna demokracia, SNS"
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,558222,Počarová,Ladislav,Lagín,"SNS, SMER - SD, Hlas - sociálna demokracia"
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,580864,Podskalie,Zuzana,Dočekalová,NEKA
